orgnavn,enhedsnummer_deltager,enhedsnummer_virksomhed,vaerdinavn,vaerdi,gyldigfra,gyldigtil,enhedstype_deltager,cvrnummer_deltager,cvrnummer_virksomhed
Revision,4751597,4001571977,FUNKTION,REVISION,2008-03-05,2014-05-28,VIRKSOMHED,30700228,29778108
Revision,4001991026,4001571977,FUNKTION,REVISION,2014-05-28,2200-01-01,VIRKSOMHED,25578198,29778108
Revision,4751597,4001483375,FUNKTION,REVISION,2008-05-09,2014-05-06,VIRKSOMHED,30700228,28485085
Revision,4001991026,4001483375,FUNKTION,REVISION,2014-05-06,2200-01-01,VIRKSOMHED,25578198,28485085
Revision,4751597,4001519770,FUNKTION,REVISION,2009-02-06,2016-05-09,VIRKSOMHED,30700228,28867220
Revision,4006486467,4001519770,FUNKTION,REVISION,2016-05-09,2200-01-01,VIRKSOMHED,37557064,28867220
Revision,4751597,4001498756,FUNKTION,REVISION,2009-05-13,2200-01-01,VIRKSOMHED,30700228,28512457
Revision,4751597,4001457290,FUNKTION,REVISION,2014-04-09,2200-01-01,VIRKSOMHED,30700228,27918042
Revision,4000769917,4001457290,FUNKTION,REVISION,2011-07-01,2014-04-01,VIRKSOMHED,33771231,27918042
Revision,5105513,4001457290,FUNKTION,REVISION,2014-04-01,2014-04-09,VIRKSOMHED,26052394,27918042
Revision,4751597,4001501670,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,28505116
Revision,5105513,4001501670,FUNKTION,REVISION,2010-09-17,2014-10-10,VIRKSOMHED,26052394,28505116
Revision,4751597,4001493221,FUNKTION,REVISION,2012-05-22,2014-11-20,VIRKSOMHED,30700228,28313519
Revision,4001991026,4001493221,FUNKTION,REVISION,2014-11-20,2200-01-01,VIRKSOMHED,25578198,28313519
Revision,4751597,4001607058,FUNKTION,REVISION,2008-03-11,2014-09-25,VIRKSOMHED,30700228,28667523
Revision,5651072,4001607058,FUNKTION,REVISION,2014-09-25,2200-01-01,VIRKSOMHED,33963556,28667523
Revision,4751597,4001484737,FUNKTION,REVISION,2016-09-15,2200-01-01,VIRKSOMHED,30700228,28488262
Revision,5651072,4001484737,FUNKTION,REVISION,2011-10-13,2016-09-15,VIRKSOMHED,33963556,28488262
Revision,4751597,4001568935,FUNKTION,REVISION,2009-09-11,2200-01-01,VIRKSOMHED,30700228,29422397
Revision,4751597,4001443891,FUNKTION,REVISION,2015-04-23,2200-01-01,VIRKSOMHED,30700228,10163668
Revision,1642746,4001443891,FUNKTION,REVISION,2003-12-22,2015-04-23,VIRKSOMHED,10550947,10163668
Revision,4751597,4001599415,FUNKTION,REVISION,2008-05-29,2014-09-22,VIRKSOMHED,30700228,29913382
Revision,2165320,4001599415,FUNKTION,REVISION,2014-09-22,2200-01-01,VIRKSOMHED,20222670,29913382
Revision,4751597,4001535329,FUNKTION,REVISION,2018-05-31,2200-01-01,VIRKSOMHED,30700228,29215146
Revision,4000769917,4001535329,FUNKTION,REVISION,2011-07-01,2018-05-31,VIRKSOMHED,33771231,29215146
Revision,4751597,4001581395,FUNKTION,REVISION,2014-10-10,2016-10-05,VIRKSOMHED,30700228,27524621
Revision,4751597,4001581395,FUNKTION,REVISION,2016-12-14,2017-02-27,VIRKSOMHED,30700228,27524621
Revision,4000769917,4001581395,FUNKTION,REVISION,2011-07-01,2014-05-15,VIRKSOMHED,33771231,27524621
Revision,4000769917,4001581395,FUNKTION,REVISION,2017-02-27,2200-01-01,VIRKSOMHED,33771231,27524621
Revision,5105513,4001581395,FUNKTION,REVISION,2014-05-15,2014-10-10,VIRKSOMHED,26052394,27524621
Revision,4751597,4001448450,FUNKTION,REVISION,2008-05-15,2200-01-01,VIRKSOMHED,30700228,27599540
Revision,4751597,4001630666,FUNKTION,REVISION,2015-01-01,2200-01-01,VIRKSOMHED,30700228,30609492
Revision,5105513,4001630666,FUNKTION,REVISION,2010-11-25,2015-01-01,VIRKSOMHED,26052394,30609492
Revision,4751597,4001442283,FUNKTION,REVISION,2016-02-25,2200-01-01,VIRKSOMHED,30700228,27547788
Revision,5651072,4001442283,FUNKTION,REVISION,2011-10-13,2016-02-25,VIRKSOMHED,33963556,27547788
Revision,4751597,4001587849,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29781834
Revision,5105513,4001587849,FUNKTION,REVISION,2009-07-09,2014-10-10,VIRKSOMHED,26052394,29781834
Revision,4751597,4001573531,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29687595
Revision,5105513,4001573531,FUNKTION,REVISION,2011-07-19,2014-10-10,VIRKSOMHED,26052394,29687595
Revision,4751597,4001464510,FUNKTION,REVISION,2008-03-10,2200-01-01,VIRKSOMHED,30700228,27986986
Revision,4751597,4001598585,FUNKTION,REVISION,2008-05-26,2200-01-01,VIRKSOMHED,30700228,28668031
Revision,4751597,4001536837,FUNKTION,REVISION,2016-10-13,2200-01-01,VIRKSOMHED,30700228,28893140
Revision,5651072,4001536837,FUNKTION,REVISION,2011-10-13,2016-10-13,VIRKSOMHED,33963556,28893140
Revision,4751597,4001562079,FUNKTION,REVISION,2018-01-15,2200-01-01,VIRKSOMHED,30700228,29520941
Revision,4751597,4001562079,FUNKTION,REVISION,2008-05-28,2014-02-20,VIRKSOMHED,30700228,29520941
Revision,2165320,4001562079,FUNKTION,REVISION,2013-09-04,2018-01-15,VIRKSOMHED,20222670,29520941
Revision,4751597,4001498293,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,28328869
Revision,5105513,4001498293,FUNKTION,REVISION,2009-09-01,2014-10-10,VIRKSOMHED,26052394,28328869
Revision,4751597,4001433137,FUNKTION,REVISION,2011-04-04,2200-01-01,VIRKSOMHED,30700228,26993121
Revision,4751597,4001546582,FUNKTION,REVISION,2008-10-14,2017-01-11,VIRKSOMHED,30700228,29429774
Revision,4000769917,4001546582,FUNKTION,REVISION,2017-01-11,2200-01-01,VIRKSOMHED,33771231,29429774
Revision,4751597,4001621144,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,30278895
Revision,5105513,4001621144,FUNKTION,REVISION,2009-09-01,2014-10-10,VIRKSOMHED,26052394,30278895
Revision,4751597,4001502383,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,28896662
Revision,5105513,4001502383,FUNKTION,REVISION,2011-08-18,2014-10-10,VIRKSOMHED,26052394,28896662
Revision,4751597,4001497496,FUNKTION,REVISION,2010-05-04,2200-01-01,VIRKSOMHED,30700228,28500769
Revision,4751597,4001611221,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29809577
Revision,1642746,4001611221,FUNKTION,REVISION,2007-01-02,2014-10-10,VIRKSOMHED,10550947,29809577
Revision,4751597,4001549571,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29205604
Revision,1642746,4001549571,FUNKTION,REVISION,2005-12-16,2014-10-10,VIRKSOMHED,10550947,29205604
Revision,4751597,4001576301,FUNKTION,REVISION,2009-03-16,2200-01-01,VIRKSOMHED,30700228,29773262
Revision,4751597,4001604725,FUNKTION,REVISION,2008-11-14,2018-12-27,VIRKSOMHED,30700228,30276582
Revision,4000769917,4001604725,FUNKTION,REVISION,2018-12-27,2200-01-01,VIRKSOMHED,33771231,30276582
Revision,4751597,4001521742,FUNKTION,REVISION,2009-01-08,2014-05-27,VIRKSOMHED,30700228,28701365
Revision,4000769917,4001521742,FUNKTION,REVISION,2016-05-27,2018-05-11,VIRKSOMHED,33771231,28701365
Revision,4001991026,4001521742,FUNKTION,REVISION,2014-05-27,2016-05-27,VIRKSOMHED,25578198,28701365
Revision,4001991026,4001521742,FUNKTION,REVISION,2018-05-11,2200-01-01,VIRKSOMHED,25578198,28701365
Revision,4751597,4001552269,FUNKTION,REVISION,2010-12-07,2014-10-31,VIRKSOMHED,30700228,29311889
Revision,4001991026,4001552269,FUNKTION,REVISION,2014-11-01,2200-01-01,VIRKSOMHED,25578198,29311889
Revision,4751597,4001591180,FUNKTION,REVISION,2019-01-09,2200-01-01,VIRKSOMHED,30700228,30080874
Revision,5651072,4001591180,FUNKTION,REVISION,2018-03-26,2019-01-09,VIRKSOMHED,33963556,30080874
Revision,2053161,4001591180,FUNKTION,REVISION,2006-12-06,2014-06-11,VIRKSOMHED,26486688,30080874
Revision,4751597,4001580991,FUNKTION,REVISION,2016-12-19,2200-01-01,VIRKSOMHED,30700228,29837112
Revision,5651072,4001580991,FUNKTION,REVISION,2011-10-13,2016-12-19,VIRKSOMHED,33963556,29837112
Revision,4751597,4001486997,FUNKTION,REVISION,2005-12-01,2200-01-01,VIRKSOMHED,30700228,28508530
Revision,4751597,4001576281,FUNKTION,REVISION,2012-01-24,2015-03-10,VIRKSOMHED,30700228,29770859
Revision,4000769917,4001576281,FUNKTION,REVISION,2015-03-10,2018-04-25,VIRKSOMHED,33771231,29770859
Revision,4001991026,4001576281,FUNKTION,REVISION,2018-04-25,2200-01-01,VIRKSOMHED,25578198,29770859
Revision,4001991026,4001576281,FUNKTION,REVISION,2015-03-10,2015-03-10,VIRKSOMHED,25578198,29770859
Revision,4751597,4001572168,FUNKTION,REVISION,2018-06-05,2200-01-01,VIRKSOMHED,30700228,29668736
Revision,4751597,4001523048,FUNKTION,REVISION,2014-01-29,2014-10-01,VIRKSOMHED,30700228,28705506
Revision,5651072,4001523048,FUNKTION,REVISION,2011-10-13,2014-01-29,VIRKSOMHED,33963556,28705506
Revision,4001991026,4001523048,FUNKTION,REVISION,2014-10-01,2200-01-01,VIRKSOMHED,25578198,28705506
Revision,4751597,4001548071,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29605556
Revision,5105513,4001548071,FUNKTION,REVISION,2009-12-15,2014-10-10,VIRKSOMHED,26052394,29605556
Revision,4751597,4001507837,FUNKTION,REVISION,2012-04-20,2016-04-19,VIRKSOMHED,30700228,28964080
Revision,5651072,4001507837,FUNKTION,REVISION,2016-04-19,2018-08-31,VIRKSOMHED,33963556,28964080
Revision,4000769917,4001507837,FUNKTION,REVISION,2018-08-31,2200-01-01,VIRKSOMHED,33771231,28964080
Revision,4751597,4001553572,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29189137
Revision,5105513,4001553572,FUNKTION,REVISION,2011-08-11,2014-10-10,VIRKSOMHED,26052394,29189137
Revision,4751597,4001621993,FUNKTION,REVISION,2009-04-20,2200-01-01,VIRKSOMHED,30700228,30492765
Revision,4751597,4001534784,FUNKTION,REVISION,2005-08-16,2014-06-30,VIRKSOMHED,30700228,28996268
Revision,4001991026,4001534784,FUNKTION,REVISION,2016-04-07,2200-01-01,VIRKSOMHED,25578198,28996268
Revision,4001991026,4001534784,FUNKTION,REVISION,2014-06-30,2016-04-06,VIRKSOMHED,25578198,28996268
Revision,4751597,4001552761,FUNKTION,REVISION,2014-10-10,2019-05-28,VIRKSOMHED,30700228,29390630
Revision,5105513,4001552761,FUNKTION,REVISION,2011-08-18,2014-10-10,VIRKSOMHED,26052394,29390630
Revision,4751597,4001494080,FUNKTION,REVISION,2009-04-23,2200-01-01,VIRKSOMHED,30700228,28158556
Revision,4751597,4001494740,FUNKTION,REVISION,2011-12-01,2200-01-01,VIRKSOMHED,30700228,28480016
Revision,4751597,4001530356,FUNKTION,REVISION,2008-12-19,2200-01-01,VIRKSOMHED,30700228,29316058
Revision,4751597,4001525480,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,28856687
Revision,5105513,4001525480,FUNKTION,REVISION,2005-06-21,2014-10-10,VIRKSOMHED,26052394,28856687
Revision,4751597,4001540622,FUNKTION,REVISION,2012-02-09,2015-03-04,VIRKSOMHED,30700228,28865147
Revision,4000769917,4001540622,FUNKTION,REVISION,2015-03-04,2200-01-01,VIRKSOMHED,33771231,28865147
Revision,4751597,4001695117,FUNKTION,REVISION,2011-03-08,2015-07-15,VIRKSOMHED,30700228,31282799
Revision,4751597,4001644364,FUNKTION,REVISION,2012-12-14,2015-06-22,VIRKSOMHED,30700228,30590570
Revision,4751597,4001675595,FUNKTION,REVISION,2008-03-01,2017-10-18,VIRKSOMHED,30700228,31328608
Revision,4751597,4001818895,FUNKTION,REVISION,2010-07-28,2015-11-27,VIRKSOMHED,30700228,33075723
Revision,4751597,4001819764,FUNKTION,REVISION,2014-10-10,2018-06-22,VIRKSOMHED,30700228,33241089
Revision,5105513,4001819764,FUNKTION,REVISION,2012-03-29,2014-10-10,VIRKSOMHED,26052394,33241089
Revision,4751597,4001687282,FUNKTION,REVISION,2008-06-13,2200-01-01,VIRKSOMHED,30700228,31593247
Revision,4751597,4001767481,FUNKTION,REVISION,2009-04-07,2014-06-23,VIRKSOMHED,30700228,32093930
Revision,4000769917,4001767481,FUNKTION,REVISION,2014-06-23,2200-01-01,VIRKSOMHED,33771231,32093930
Revision,4751597,4001647078,FUNKTION,REVISION,2008-12-11,2200-01-01,VIRKSOMHED,30700228,30801105
Revision,4751597,4001722766,FUNKTION,REVISION,2014-10-10,2017-03-06,VIRKSOMHED,30700228,31761786
Revision,5651072,4001722766,FUNKTION,REVISION,2017-03-06,2200-01-01,VIRKSOMHED,33963556,31761786
Revision,5105513,4001722766,FUNKTION,REVISION,2012-07-12,2014-10-10,VIRKSOMHED,26052394,31761786
Revision,4751597,4001785266,FUNKTION,REVISION,2013-09-23,2014-09-05,VIRKSOMHED,30700228,32780490
Revision,4002004517,4001785266,FUNKTION,REVISION,2014-09-05,2200-01-01,VIRKSOMHED,35658432,32780490
Revision,4751597,4001788431,FUNKTION,REVISION,2009-10-01,2200-01-01,VIRKSOMHED,30700228,32471560
Revision,4751597,4001689086,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,31473233
Revision,5105513,4001689086,FUNKTION,REVISION,2012-03-26,2014-10-10,VIRKSOMHED,26052394,31473233
Revision,4751597,4001715241,FUNKTION,REVISION,2008-09-16,2200-01-01,VIRKSOMHED,30700228,31758084
Revision,4751597,4001666983,FUNKTION,REVISION,2014-01-09,2200-01-01,VIRKSOMHED,30700228,31278007
Revision,4000769917,4001666983,FUNKTION,REVISION,2011-07-01,2014-01-09,VIRKSOMHED,33771231,31278007
Revision,4751597,4001713267,FUNKTION,REVISION,2008-07-09,2017-08-02,VIRKSOMHED,30700228,31589878
Revision,4751597,4001807258,FUNKTION,REVISION,2010-05-03,2019-01-31,VIRKSOMHED,30700228,32889743
Revision,4751597,4001807258,FUNKTION,REVISION,2019-02-20,2200-01-01,VIRKSOMHED,30700228,32889743
Revision,4751597,4001801243,FUNKTION,REVISION,2016-05-31,2200-01-01,VIRKSOMHED,30700228,32749054
Revision,5651072,4001801243,FUNKTION,REVISION,2012-04-30,2016-05-31,VIRKSOMHED,33963556,32749054
Revision,4751597,4001790137,FUNKTION,REVISION,2010-01-29,2018-09-20,VIRKSOMHED,30700228,32558631
Revision,4000769917,4001790137,FUNKTION,REVISION,2018-09-20,2200-01-01,VIRKSOMHED,33771231,32558631
Revision,4751597,4001646354,FUNKTION,REVISION,2008-12-10,2200-01-01,VIRKSOMHED,30700228,30915119
Revision,4751597,4001695892,FUNKTION,REVISION,2008-06-16,2200-01-01,VIRKSOMHED,30700228,31585996
Revision,4751597,4001705145,FUNKTION,REVISION,2008-06-16,2200-01-01,VIRKSOMHED,30700228,31585252
Revision,4751597,4001670024,FUNKTION,REVISION,2014-10-10,2015-04-10,VIRKSOMHED,30700228,31083176
Revision,5651072,4001670024,FUNKTION,REVISION,2015-04-10,2200-01-01,VIRKSOMHED,33963556,31083176
Revision,5105513,4001670024,FUNKTION,REVISION,2012-10-11,2014-10-10,VIRKSOMHED,26052394,31083176
Revision,4751597,4001782594,FUNKTION,REVISION,2012-12-11,2019-02-04,VIRKSOMHED,30700228,32676960
Revision,5651072,4001782594,FUNKTION,REVISION,2019-02-05,2200-01-01,VIRKSOMHED,33963556,32676960
Revision,4751597,4001707962,FUNKTION,REVISION,2008-10-27,2014-01-16,VIRKSOMHED,30700228,31849098
Revision,4000769917,4001707962,FUNKTION,REVISION,2014-01-16,2200-01-01,VIRKSOMHED,33771231,31849098
Revision,1405472,4001707962,FUNKTION,REVISION,2014-01-16,2014-01-16,VIRKSOMHED,10313112,31849098
Revision,4751597,4001728793,FUNKTION,REVISION,2009-02-09,2014-05-08,VIRKSOMHED,30700228,32061877
Revision,4000769917,4001728793,FUNKTION,REVISION,2014-05-08,2200-01-01,VIRKSOMHED,33771231,32061877
Revision,4751597,4001651820,FUNKTION,REVISION,2015-05-28,2200-01-01,VIRKSOMHED,30700228,30800680
Revision,4302626,4001651820,FUNKTION,REVISION,2010-04-27,2015-05-28,VIRKSOMHED,16119040,30800680
Revision,4751597,4001666083,FUNKTION,REVISION,2010-02-24,2017-12-15,VIRKSOMHED,30700228,31091284
Revision,4751597,4001727589,FUNKTION,REVISION,2010-06-18,2200-01-01,VIRKSOMHED,30700228,31585201
Revision,4751597,4001712335,FUNKTION,REVISION,2008-08-14,2016-05-30,VIRKSOMHED,30700228,31628075
Revision,4751597,4001716874,FUNKTION,REVISION,2014-02-26,2017-02-28,VIRKSOMHED,30700228,30514742
Revision,5651072,4001716874,FUNKTION,REVISION,2017-02-28,2200-01-01,VIRKSOMHED,33963556,30514742
Revision,2165320,4001716874,FUNKTION,REVISION,2008-10-10,2014-02-26,VIRKSOMHED,20222670,30514742
Revision,4751597,4001774744,FUNKTION,REVISION,2018-10-18,2200-01-01,VIRKSOMHED,30700228,32775705
Revision,4000769917,4001774744,FUNKTION,REVISION,2011-08-09,2018-10-17,VIRKSOMHED,33771231,32775705
Revision,4751597,4001727602,FUNKTION,REVISION,2008-06-16,2200-01-01,VIRKSOMHED,30700228,31585937
Revision,4751597,4001670765,FUNKTION,REVISION,2011-06-24,2014-05-30,VIRKSOMHED,30700228,31058112
Revision,4000769917,4001670765,FUNKTION,REVISION,2017-08-17,2018-06-13,VIRKSOMHED,33771231,31058112
Revision,4001991026,4001670765,FUNKTION,REVISION,2014-05-30,2017-08-17,VIRKSOMHED,25578198,31058112
Revision,4001991026,4001670765,FUNKTION,REVISION,2018-06-13,2200-01-01,VIRKSOMHED,25578198,31058112
Revision,4751597,4001661434,FUNKTION,REVISION,2009-02-06,2016-05-06,VIRKSOMHED,30700228,30822064
Revision,4006486467,4001661434,FUNKTION,REVISION,2016-05-06,2017-06-30,VIRKSOMHED,37557064,30822064
Revision,4751597,4001787040,FUNKTION,REVISION,2016-06-09,2200-01-01,VIRKSOMHED,30700228,32365337
Revision,2165320,4001787040,FUNKTION,REVISION,2010-05-18,2016-06-09,VIRKSOMHED,20222670,32365337
Revision,4751597,4001803954,FUNKTION,REVISION,2018-06-28,2200-01-01,VIRKSOMHED,30700228,32881718
Revision,5105513,4001803954,FUNKTION,REVISION,2010-04-15,2018-06-28,VIRKSOMHED,26052394,32881718
Revision,4751597,4001716277,FUNKTION,REVISION,2008-08-14,2200-01-01,VIRKSOMHED,30700228,31628083
Revision,4751597,4001701516,FUNKTION,REVISION,2015-09-30,2200-01-01,VIRKSOMHED,30700228,31180503
Revision,4000769917,4001701516,FUNKTION,REVISION,2011-07-01,2015-09-30,VIRKSOMHED,33771231,31180503
Revision,4751597,4001682229,FUNKTION,REVISION,2016-05-10,2200-01-01,VIRKSOMHED,30700228,31080665
Revision,5766347,4001682229,FUNKTION,REVISION,2013-11-12,2016-05-10,VIRKSOMHED,34713022,31080665
Revision,4751597,4001826514,FUNKTION,REVISION,2010-10-26,2200-01-01,VIRKSOMHED,30700228,33253923
Revision,4751597,4001745424,FUNKTION,REVISION,2008-12-30,2017-10-09,VIRKSOMHED,30700228,31859840
Revision,4000769917,4001745424,FUNKTION,REVISION,2017-10-09,2200-01-01,VIRKSOMHED,33771231,31859840
Revision,4751597,4001799192,FUNKTION,REVISION,2012-01-01,2200-01-01,VIRKSOMHED,30700228,32781071
Revision,4751597,4001663919,FUNKTION,REVISION,2008-05-27,2200-01-01,VIRKSOMHED,30700228,30726227
Revision,4751597,4001793594,FUNKTION,REVISION,2014-10-10,2015-03-30,VIRKSOMHED,30700228,32887627
Revision,4000769917,4001793594,FUNKTION,REVISION,2015-03-30,2016-08-29,VIRKSOMHED,33771231,32887627
Revision,5105513,4001793594,FUNKTION,REVISION,2010-10-22,2014-10-10,VIRKSOMHED,26052394,32887627
Revision,4751597,4001669742,FUNKTION,REVISION,2008-01-12,2014-11-12,VIRKSOMHED,30700228,31171083
Revision,5651072,4001669742,FUNKTION,REVISION,2014-11-12,2200-01-01,VIRKSOMHED,33963556,31171083
Revision,4751597,4001768050,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32287921
Revision,5105513,4001768050,FUNKTION,REVISION,2012-04-12,2014-10-10,VIRKSOMHED,26052394,32287921
Revision,4751597,4001757364,FUNKTION,REVISION,2009-08-26,2200-01-01,VIRKSOMHED,30700228,32439810
Revision,4751597,4001793213,FUNKTION,REVISION,2010-01-07,2014-08-25,VIRKSOMHED,30700228,32667643
Revision,4751597,4001661329,FUNKTION,REVISION,2010-12-03,2016-10-10,VIRKSOMHED,30700228,30719875
Revision,4751597,4001658600,FUNKTION,REVISION,2008-04-10,2200-01-01,VIRKSOMHED,30700228,30718631
Revision,4751597,4001727521,FUNKTION,REVISION,2016-08-17,2200-01-01,VIRKSOMHED,30700228,31848083
Revision,4000769917,4001727521,FUNKTION,REVISION,2011-07-01,2016-08-17,VIRKSOMHED,33771231,31848083
Revision,4751597,4001790162,FUNKTION,REVISION,2015-06-16,2016-08-12,VIRKSOMHED,30700228,32300022
Revision,5651072,4001790162,FUNKTION,REVISION,2011-10-13,2015-06-16,VIRKSOMHED,33963556,32300022
Revision,4751597,4001663005,FUNKTION,REVISION,2008-05-30,2200-01-01,VIRKSOMHED,30700228,30834682
Revision,4751597,4001642426,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,30585739
Revision,5105513,4001642426,FUNKTION,REVISION,2012-04-13,2014-10-10,VIRKSOMHED,26052394,30585739
Revision,4751597,4001745312,FUNKTION,REVISION,2013-11-25,2014-08-14,VIRKSOMHED,30700228,32081924
Revision,4751597,4001680136,FUNKTION,REVISION,2011-05-26,2018-05-08,VIRKSOMHED,30700228,31055148
Revision,4000769917,4001680136,FUNKTION,REVISION,2018-05-08,2200-01-01,VIRKSOMHED,33771231,31055148
Revision,4751597,4001821273,FUNKTION,REVISION,2016-02-25,2200-01-01,VIRKSOMHED,30700228,33252862
Revision,5651072,4001821273,FUNKTION,REVISION,2011-10-13,2016-02-25,VIRKSOMHED,33963556,33252862
Revision,4751597,4001699453,FUNKTION,REVISION,2013-06-24,2200-01-01,VIRKSOMHED,30700228,31371627
Revision,4751597,4001763353,FUNKTION,REVISION,2012-05-16,2017-12-18,VIRKSOMHED,30700228,32102174
Revision,4751597,4001730981,FUNKTION,REVISION,2009-03-11,2016-05-18,VIRKSOMHED,30700228,32077404
Revision,4000769917,4001730981,FUNKTION,REVISION,2016-05-18,2200-01-01,VIRKSOMHED,33771231,32077404
Revision,4751597,4001644486,FUNKTION,REVISION,2011-12-01,2014-04-25,VIRKSOMHED,30700228,30527887
Revision,4001991026,4001644486,FUNKTION,REVISION,2014-04-25,2015-06-19,VIRKSOMHED,25578198,30527887
Revision,3369870,4001644486,FUNKTION,REVISION,2016-10-18,2200-01-01,VIRKSOMHED,19263096,30527887
Revision,4408890,4001644486,FUNKTION,REVISION,2015-06-19,2016-10-18,VIRKSOMHED,29423989,30527887
Revision,4751597,4001795687,FUNKTION,REVISION,2015-12-14,2200-01-01,VIRKSOMHED,30700228,32784682
Revision,5651072,4001795687,FUNKTION,REVISION,2011-10-13,2015-12-14,VIRKSOMHED,33963556,32784682
Revision,4751597,4001746115,FUNKTION,REVISION,2009-04-28,2200-01-01,VIRKSOMHED,30700228,31876036
Revision,4751597,4001828316,FUNKTION,REVISION,2012-05-29,2200-01-01,VIRKSOMHED,30700228,33057105
Revision,4751597,4001641190,FUNKTION,REVISION,2010-06-06,2014-09-01,VIRKSOMHED,30700228,30583205
Revision,4751597,4001820330,FUNKTION,REVISION,2016-05-24,2200-01-01,VIRKSOMHED,30700228,33053770
Revision,1642746,4001820330,FUNKTION,REVISION,2010-06-23,2016-05-24,VIRKSOMHED,10550947,33053770
Revision,4751597,4001811337,FUNKTION,REVISION,2014-10-10,2016-09-14,VIRKSOMHED,30700228,33041586
Revision,4000769917,4001811337,FUNKTION,REVISION,2016-09-14,2200-01-01,VIRKSOMHED,33771231,33041586
Revision,5105513,4001811337,FUNKTION,REVISION,2010-06-18,2014-10-10,VIRKSOMHED,26052394,33041586
Revision,4751597,4001828535,FUNKTION,REVISION,2010-08-16,2019-04-30,VIRKSOMHED,30700228,33077831
Revision,4000769917,4001828535,FUNKTION,REVISION,2019-04-30,2200-01-01,VIRKSOMHED,33771231,33077831
Revision,4751597,4001742231,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,31894522
Revision,5105513,4001742231,FUNKTION,REVISION,2011-08-26,2014-10-10,VIRKSOMHED,26052394,31894522
Revision,4751597,4001813069,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,33161395
Revision,5105513,4001813069,FUNKTION,REVISION,2012-06-25,2014-10-10,VIRKSOMHED,26052394,33161395
Revision,4751597,4001790704,FUNKTION,REVISION,2010-01-04,2200-01-01,VIRKSOMHED,30700228,32762646
Revision,4751597,4001779075,FUNKTION,REVISION,2009-07-02,2019-04-30,VIRKSOMHED,30700228,32285759
Revision,4000769917,4001779075,FUNKTION,REVISION,2019-04-30,2200-01-01,VIRKSOMHED,33771231,32285759
Revision,4751597,4001758261,FUNKTION,REVISION,2018-01-08,2200-01-01,VIRKSOMHED,30700228,32153372
Revision,3798439,4001758261,FUNKTION,REVISION,2009-05-20,2018-01-08,VIRKSOMHED,29442789,32153372
Revision,4751597,4001707575,FUNKTION,REVISION,2008-06-24,2200-01-01,VIRKSOMHED,30700228,31762332
Revision,4751597,4001779885,FUNKTION,REVISION,2012-05-29,2200-01-01,VIRKSOMHED,30700228,32788742
Revision,4751597,4001721078,FUNKTION,REVISION,2014-10-10,2016-05-18,VIRKSOMHED,30700228,31583829
Revision,1642746,4001721078,FUNKTION,REVISION,2008-06-30,2014-10-10,VIRKSOMHED,10550947,31583829
Revision,4751597,4001766845,FUNKTION,REVISION,2009-07-21,2017-05-22,VIRKSOMHED,30700228,32358187
Revision,4000769917,4001766845,FUNKTION,REVISION,2017-05-22,2017-05-23,VIRKSOMHED,33771231,32358187
Revision,4751597,4001785193,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32654487
Revision,5105513,4001785193,FUNKTION,REVISION,2009-12-15,2014-10-10,VIRKSOMHED,26052394,32654487
Revision,4751597,4001824245,FUNKTION,REVISION,2012-05-29,2200-01-01,VIRKSOMHED,30700228,33046456
Revision,4751597,4001779803,FUNKTION,REVISION,2009-12-14,2014-05-28,VIRKSOMHED,30700228,32658393
Revision,4000769917,4001779803,FUNKTION,REVISION,2016-05-09,2200-01-01,VIRKSOMHED,33771231,32658393
Revision,4001991026,4001779803,FUNKTION,REVISION,2016-04-07,2016-05-09,VIRKSOMHED,25578198,32658393
Revision,4001991026,4001779803,FUNKTION,REVISION,2014-05-28,2016-04-06,VIRKSOMHED,25578198,32658393
Revision,4751597,4001808730,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,32939376
Revision,1642746,4001808730,FUNKTION,REVISION,2010-05-25,2014-10-10,VIRKSOMHED,10550947,32939376
Revision,4751597,4001652976,FUNKTION,REVISION,2008-01-23,2200-01-01,VIRKSOMHED,30700228,30899237
